date,askclose
2020-01-08 22:00:00,1.11059
2020-01-09 22:00:00,1.11066
2020-01-10 22:00:00,1.11232
2020-01-12 22:00:00,1.1119
2020-01-13 22:00:00,1.11343
2020-01-14 22:00:00,1.11291
2020-01-15 22:00:00,1.115
2020-01-16 22:00:00,1.11377
2020-01-17 22:00:00,1.10911
2020-01-19 22:00:00,1.10965
2020-01-20 22:00:00,1.10954
2020-01-21 22:00:00,1.10827
2020-01-22 22:00:00,1.10934
2020-01-23 22:00:00,1.10562
2020-01-24 22:00:00,1.10272
2020-01-26 22:00:00,1.10361
2020-01-27 22:00:00,1.10193
2020-01-28 22:00:00,1.10226
2020-01-29 22:00:00,1.10132
2020-01-30 22:00:00,1.10324
2020-01-31 22:00:00,1.10965
2020-02-02 22:00:00,1.1096
2020-02-03 22:00:00,1.10615
2020-02-04 22:00:00,1.1045
2020-02-05 22:00:00,1.09993
2020-02-06 22:00:00,1.09827
2020-02-07 22:00:00,1.09479
2020-02-09 22:00:00,1.09472
2020-02-10 22:00:00,1.09115
2020-02-11 22:00:00,1.09162
2020-02-12 22:00:00,1.08742
2020-02-13 22:00:00,1.08422
2020-02-14 22:00:00,1.08323
2020-02-16 22:00:00,1.0845
2020-02-17 22:00:00,1.08362
2020-02-18 22:00:00,1.07921
2020-02-19 22:00:00,1.08068
2020-02-20 22:00:00,1.07857
2020-02-21 22:00:00,1.08525
2020-02-23 22:00:00,1.08162
2020-02-24 22:00:00,1.0854
2020-02-25 22:00:00,1.08817
2020-02-26 22:00:00,1.08809
2020-02-27 22:00:00,1.10013
2020-02-28 22:00:00,1.10297
2020-03-01 22:00:00,1.10502
2020-03-02 22:00:00,1.11341
2020-03-03 22:00:00,1.11749
2020-03-04 22:00:00,1.11388
2020-03-05 22:00:00,1.12412
2020-03-06 22:00:00,1.12889
2020-03-08 21:00:00,1.13551
2020-03-09 21:00:00,1.14433
2020-03-10 21:00:00,1.12831
2020-03-11 21:00:00,1.12702
2020-03-12 21:00:00,1.11857
2020-03-13 21:00:00,1.11089
2020-03-15 21:00:00,1.10702
2020-03-16 21:00:00,1.11843
2020-03-17 21:00:00,1.09984
2020-03-18 21:00:00,1.09151
2020-03-19 21:00:00,1.06934
2020-03-20 21:00:00,1.07036
2020-03-22 21:00:00,1.07094
2020-03-23 21:00:00,1.07299
2020-03-24 21:00:00,1.07885
2020-03-25 21:00:00,1.08842
2020-03-26 21:00:00,1.10314
2020-03-27 21:00:00,1.11381
2020-03-29 21:00:00,1.1122
2020-03-30 21:00:00,1.10487
2020-03-31 21:00:00,1.10341
2020-04-01 21:00:00,1.09662
2020-04-02 21:00:00,1.08579
2020-04-03 21:00:00,1.08122
2020-04-05 21:00:00,1.0816
2020-04-06 21:00:00,1.07932
2020-04-07 21:00:00,1.0893
2020-04-08 21:00:00,1.08606
2020-04-09 21:00:00,1.09299
2020-04-10 21:00:00,1.09368
2020-04-12 21:00:00,1.09503
2020-04-13 21:00:00,1.09123
2020-04-14 21:00:00,1.09836
2020-04-15 21:00:00,1.09134
2020-04-16 21:00:00,1.08418
2020-04-17 21:00:00,1.08759
2020-04-19 21:00:00,1.0871
2020-04-20 21:00:00,1.08638
2020-04-21 21:00:00,1.08597
2020-04-22 21:00:00,1.08239
2020-04-23 21:00:00,1.07789
2020-04-24 21:00:00,1.08281
2020-04-26 21:00:00,1.08249
2020-04-27 21:00:00,1.08312
2020-04-28 21:00:00,1.08205
2020-04-29 21:00:00,1.08787
2020-04-30 21:00:00,1.09595
2020-05-01 21:00:00,1.09843
2020-05-03 21:00:00,1.09744
2020-05-04 21:00:00,1.09093
2020-05-05 21:00:00,1.08418
2020-05-06 21:00:00,1.07968
2020-05-07 21:00:00,1.08347
2020-05-08 21:00:00,1.08422
2020-05-10 21:00:00,1.08344
2020-05-11 21:00:00,1.08094
2020-05-12 21:00:00,1.08486
2020-05-13 21:00:00,1.08192
2020-05-14 21:00:00,1.08054
2020-05-15 21:00:00,1.08226
2020-05-17 21:00:00,1.08137
2020-05-18 21:00:00,1.09162
2020-05-19 21:00:00,1.0925
2020-05-20 21:00:00,1.09829
2020-05-21 21:00:00,1.09548
2020-05-22 21:00:00,1.09051
2020-05-24 21:00:00,1.08986
2020-05-25 21:00:00,1.09003
2020-05-26 21:00:00,1.09827
2020-05-27 21:00:00,1.10099
2020-05-28 21:00:00,1.10783
2020-05-29 21:00:00,1.11091
2020-05-31 21:00:00,1.11212
2020-06-01 21:00:00,1.11371
2020-06-02 21:00:00,1.11741
2020-06-03 21:00:00,1.12341
2020-06-04 21:00:00,1.13402
2020-06-05 21:00:00,1.12942
2020-06-07 21:00:00,1.12967
2020-06-08 21:00:00,1.12948
2020-06-09 21:00:00,1.1344
2020-06-10 21:00:00,1.13774
2020-06-11 21:00:00,1.13001
2020-06-12 21:00:00,1.12592
2020-06-14 21:00:00,1.12341
2020-06-15 21:00:00,1.13235
2020-06-16 21:00:00,1.1264
2020-06-17 21:00:00,1.12445
2020-06-18 21:00:00,1.12065
2020-06-19 21:00:00,1.11815
2020-06-21 21:00:00,1.11886
2020-06-22 21:00:00,1.12611
2020-06-23 21:00:00,1.13089
2020-06-24 21:00:00,1.12515
2020-06-25 21:00:00,1.12186
2020-06-26 21:00:00,1.12217
2020-06-28 21:00:00,1.12223
2020-06-29 21:00:00,1.1242
2020-06-30 21:00:00,1.12347
2020-07-01 21:00:00,1.12519
2020-07-02 21:00:00,1.12401
2020-07-03 21:00:00,1.12495
2020-07-05 21:00:00,1.12475
2020-07-06 21:00:00,1.13097
